name,Photo,about,degree,phone,email,address,specialization,yearofexperience,language,rating,clinicname,timings,onlinebooking,consultonline,linktoprofile
 Prof. Dr. Hans Scherubl,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Medical Gastroenterologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-hans-scherubl
 Prof. Peter Nawroth,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Heidelberg , Germany",Endocrinologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-peter-nawroth
 Prof. Dr. Volker Budach,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Radiation Oncologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-volker-budach
 Prof. Dr. Antonio Pezzutto,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Hematologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-antonio-pezzutto
 Prof. Dr. Bernd Hamm,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Interventional Radiologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-bernd-hamm
 Prof. Dr. Brigitte Wildemann,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Heidelberg , Germany",Neurologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-brigitte-wildemann
 Prof. Markus W. Buchler,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Heidelberg , Germany",General Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-markus-w-buchler
 Prof. Christian Kasperk,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Heidelberg , Germany",Endocrinologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-christian-kasperk
 Prof. Franz Schaefer,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Heidelberg , Germany",Paediatric Nephrologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-franz-schaefer
 Dr. Christian Scholz,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Hematologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-christian-scholz
 Prof. Dr. Felix Berger,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Pediatric Cardiologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-felix-berger
 Prof. Matthias Gorenflo,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Heidelberg , Germany",Pediatric Cardiologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-matthias-gorenflo
 Prof. Dr. med. Marina Backhaus,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Rheumatologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-med-marina-backhaus
 Prof. Dr. Ertan Mayatepek,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Dusseldorf , Germany",Pediatric Cardiologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-ertan-mayatepek
 Dr. med. Georg Arlt,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",General Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-georg-arlt
 Dr. med. Volkmar Jansson,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Munich , Germany",Orthopaedic and Joint Replacement Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-volkmar-jansson
 Prof. Dr. Bernhard Hemmer,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Munich , Germany",Neurologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-bernhard-hemmer
 Prof. Dr. Klaus-Peter Gunther,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Dresden , Germany",Orthopaedic and Joint Replacement Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-klaus-peter-gunther
 Prof. Dr. Markus F. Neurath,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Erlangen , Germany",Medical Gastroenterologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-markus-f-neurath
 Prof. Dr. Eckhart Weidmann,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Frankfurt , Germany",Hematologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-eckhart-weidmann
 Prof. Jurgen Debus,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Heidelberg , Germany",Radiation Oncologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-jurgen-debus
 Prof. Dr. Daniel Hanggi,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Dusseldorf , Germany",Neurosurgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-daniel-hanggi
 Prof. Dr. Dieter Haussinger,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Dusseldorf , Germany",Medical Gastroenterologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-dieter-haussinger
 Prof. Dr. Martin Kreis,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",General Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-martin-kreis
 Prof. Dr. Hans-Jacob Steiger,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Dusseldorf , Germany",Neurosurgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-hans-jacob-steiger
 Prof. Dr. Siegbert Rossol,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Frankfurt , Germany",Medical Gastroenterologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-siegbert-rossol
 Prof. Dr. Ulrich Keilholz,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Medical Oncologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-ulrich-keilholz
 Prof. Dr. Jalid Sehouli,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Gynaecologist and Obstetrician,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-jalid-sehouli
 Prof. Dr. Friedrich Koehler,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Interventional Cardiologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-friedrich-koehler
 Prof. Dr. Wolfgang Wick,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Heidelberg , Germany",Neurologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-wolfgang-wick
 Prof. Dr. Elke Jaeger,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Frankfurt , Germany",Hematologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-elke-jaeger
 Dr. med. Thomas Gregori,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Medical Gastroenterologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-thomas-gregori
 Prof. Dr. Michael van Kampen,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Frankfurt , Germany",Radiation Oncologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-michael-van-kampen
 Dr. Matthias Karck,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Heidelberg , Germany",Cardiac Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-matthias-karck
 Dr. Burkhard Lehner,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Heidelberg , Germany",Orthopaedic Oncosurgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-burkhard-lehner
 Dr. Mahdi Rezai,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Dusseldorf , Germany",Surgical Oncologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-mahdi-rezai
 Prof. Dr. Bernhard Meyer,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Munich , Germany",Neurosurgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-bernhard-meyer
 Dr. med. Karsten Labs,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Orthopaedic and Joint Replacement Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-karsten-labs
 Dr. med. Irina Nolting,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Orthopaedic and Joint Replacement Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-irina-nolting
 Dr. med. Joerg-Christian Tonn,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Munich , Germany",Neurosurgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-joerg-christian-tonn
 Prof. Dr. Malte Kelm,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Dusseldorf , Germany",Interventional Cardiologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-malte-kelm
 Prof. Dr. Rainer Haas,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Dusseldorf , Germany",Hematologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-rainer-haas
 Prof. Dr. Hans-Henning Eckstein,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Munich , Germany",General Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-hans-henning-eckstein
 Dr. Barbara Rantner,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Munich , Germany",Vascular Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-barbara-rantner
 Prof. Dr. Arndt Borkhardt,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Dusseldorf , Germany",Pediatric Oncologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-arndt-borkhardt
 Prof. Dr. Helmut Friess,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Munich , Germany",General Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-helmut-friess
 Prof. Dr. Chrishtoph Rangger,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Frankfurt , Germany",Orthopaedic and Joint Replacement Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-chrishtoph-rangger
 Prof. Thomas Strowitzki,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Heidelberg , Germany",Endocrinologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-thomas-strowitzki
 Prof. Anthony D.Ho,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Heidelberg , Germany",Hematologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-anthony-dho
 Prof. Christof Reinhard Sohn,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Heidelberg , Germany",Gynaecologist and Obstetrician,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-christof-reinhard-sohn
 Prof. Dr. L. Christian Rump,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Dusseldorf , Germany",Nephrologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-l-christian-rump
 Prof. Dr. Georg Schett,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Erlangen , Germany",Rheumatologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-georg-schett
 Prof. Dr. Uta Meyding-Lamade,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Frankfurt , Germany",Neurologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-uta-meyding-lamade
 Prof. Dr. Matthias Endres,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Neurologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-matthias-endres
 Prof. Dr. Nikolaos Tsilimparis,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Munich , Germany",Vascular Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-nikolaos-tsilimparis
 Prof. Dr. med. Mohssen Hakimi,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Orthopaedic and Joint Replacement Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-med-mohssen-hakimi
 Prof. Dr. Hubert Schelzig,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Dusseldorf , Germany",Vascular Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-hubert-schelzig
 Dr. Erik Chankiewitz,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Bremen , Germany",Ophthalmologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-erik-chankiewitz
 Prof. Dr. Wolfram T. Knoefel,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Dusseldorf , Germany",General Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-wolfram-t-knoefel
 Prof. Dr. Bernd Wullich,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Erlangen , Germany",Urologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-bernd-wullich
 Dr. med. Andreas Jodicke,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Neurosurgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-andreas-jodicke
 Prof. Dr. Wolfgang Stremmel,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Heidelberg , Germany",Medical Gastroenterologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-wolfgang-stremmel
 Prof. Dr. med. Dag Moskopp,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Neurosurgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-med-dag-moskopp
 Dr. med. Ralf Bader,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Hamburg , Germany",Cardiac Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-ralf-bader
 Prof. Dittmar Bockler,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Heidelberg , Germany",Vascular Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dittmar-bockler
 Prof. Dr. Andreas Greiner,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Vascular Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-andreas-greiner
 Prof. Dr. Walter Zidek,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Nephrologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-walter-zidek
 Prof. Dr. Peter Vajkoczy,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Neurosurgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-peter-vajkoczy
 Prof. Dr. Gerd-Rudiger Burmester,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Rheumatologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-gerd-rudiger-burmester
 Dr. Huseyin Bektas,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Bremen , Germany",Surgical Oncologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-huseyin-bektas
 Dr. Johann Ockenga,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Bremen , Germany",Surgical Gastroenterologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-johann-ockenga
 Dr. Uwe Neubauer,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Bremen , Germany",Neurosurgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-uwe-neubauer
 Prof. Dr. Med. Wolfgang Bocker,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Munich , Germany",Orthopaedic and Joint Replacement Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-med-wolfgang-bocker
 Prof. Dr. Med. Nikolaus Haas,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Munich , Germany",Pediatric Cardiac Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-med-nikolaus-haas
 Prof.Dr.med Helge Roland Topka,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Munich , Germany",Neurologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/profdrmed-helge-roland-topka
 Prof. Dr. med. Ellen Hoffman,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Munich , Germany",Cardiac Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-med-ellen-hoffman
 Prof. Dr. Stefan Burdach,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Munich , Germany",General Paediatrician,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-stefan-burdach
 Prof. Dr. Michael Schutz,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Orthopaedic and Joint Replacement Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-michael-schutz
 Prof. Dr. Britta Siegmund,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Medical Gastroenterologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-britta-siegmund
 Prof. Dr. Ulrich Keller,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Hematologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-ulrich-keller
 Dr. med Stephan Buse,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Essen , Germany",Urologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-stephan-buse
 Dr. med. Arne Hansen,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Rheumatologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-arne-hansen
 Dr. Engin Osmanoglou,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Interventional Cardiologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-engin-osmanoglou
 Dr. Simone Fritschi,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Cardiac Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-simone-fritschi
 Prof. Dr. Thomas Nimayer,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Hamburg , Germany",Spine Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-thomas-nimayer
 Dr. Ramin Banafsche,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Munich , Germany",Vascular Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-ramin-banafsche
 Prof. Dr. med. Mathias Z. Strowski,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Medical Gastroenterologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-med-mathias-z-strowski
 Dr. Stephan Eggeling,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Surgical Oncologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-stephan-eggeling
 Prof. Dirk Jager,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Heidelberg , Germany",Medical Oncologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dirk-jager
 Dr. med. Claudia Gerber-Schafer,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Surgical Oncologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-med-claudia-gerber-schafer
 Dr. Matthias Schlensak,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Dusseldorf , Germany",General Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-matthias-schlensak
 Prof. Andreas Kulozik,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Heidelberg , Germany",Pediatric Oncologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-andreas-kulozik
 Prof. Dr. med. Martin Angele,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Munich , Germany",Surgical Oncologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-med-martin-angele
 Dr. Alexander Seelhoff,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Medical Gastroenterologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-alexander-seelhoff
 Prof. Dr. Artur Lichtenberg,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Dusseldorf , Germany",Cardiac Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-artur-lichtenberg
 Prof. Dr. Burkert Pieske,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Interventional Cardiologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-burkert-pieske
 Prof. Dr. Ulrich-Wilhelm Thomale,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Berlin , Germany",Paediatric Neurologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-dr-ulrich-wilhelm-thomale
 Dr. Christian Sebening,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Heidelberg , Germany",Pediatric Cardiac Surgeon,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/dr-christian-sebening
 Prof. Martin Bendszus,https://www.vaidam.com/sites/all/themes/vaidam/v0/dist/img/vaidam.gif,NULL,MBBS,null,null,"Heidelberg , Germany",Neuro Intervention Radiologist,null,"Germany,english",null,null,null,null,null,https://www.vaidam.com/doctors/prof-martin-bendszus
